time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,guid_ax,guid_ay,guid_az,tgo,dap_c12,dap_c3,dap_c6,dap_c9,nav_roll,nav_pitch,nav_yaw,mag_in_x,mag_in_y,mag_in_z,gyro_p,gyro_q,gyro_r,roll_rate_rps,mag_ok,gyro_ok,T0,T1,T2,T3,fsa_flag,canard_deploy,canard_control,guid_start,proximity_flag,main_cycles,t1_cycles,t2_cycles,t3_cycles
10.04,-1192647.435000,-6195397.838000,944727.345900,-459.723784,46.150570,397.433528,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,2.484818,0.436332,0.000000,29.815759,0.000000,0.000000,4.745325,1,0,1,1,0,0,0,1,0,0,0,1005,747,0,0
10.05,-1192647.435000,-6195397.838000,944727.345900,-459.723784,46.150570,397.433528,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,2.782975,0.436332,0.000000,29.764658,0.000000,0.000000,4.737192,1,0,1,1,0,0,0,1,0,0,0,1006,747,0,0
10.06,-1192647.435000,-6195397.838000,944727.345900,-459.723784,46.150570,397.433528,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,3.080621,0.436332,0.000000,29.713600,0.000000,0.000000,4.729066,1,0,1,1,0,0,0,1,0,0,0,1007,747,0,0
10.07,-1192647.435000,-6195397.838000,944727.345900,-459.723784,46.150570,397.433528,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,3.377757,0.436332,0.000000,29.662585,0.000000,0.000000,4.720947,1,0,1,1,0,0,0,1,0,0,0,1008,747,0,0
10.08,-1192647.435000,-6195397.838000,944727.345900,-459.723784,46.150570,397.433528,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,3.674383,0.436332,0.000000,29.611612,0.000000,0.000000,4.712834,1,0,1,1,0,0,0,1,0,0,0,1009,747,0,0
10.09,-1192647.435000,-6195397.838000,944727.345900,-459.723784,46.150570,397.433528,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,3.970499,0.436332,0.000000,29.560684,0.000000,0.000000,4.704729,1,0,1,1,0,0,0,1,0,0,0,1010,747,0,0
10.10,-1192648.219000,-6195401.864000,944767.001400,-459.509038,47.265779,395.676705,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,4.266106,0.436332,0.000000,29.509798,0.000000,0.000000,4.696630,1,0,1,1,0,0,0,1,0,0,0,1011,747,0,0
10.11,-1192648.219000,-6195401.864000,944767.001400,-459.509038,47.265779,395.676705,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,4.561204,0.436332,0.000000,29.458956,0.000000,0.000000,4.688538,1,0,1,1,0,0,0,1,0,0,0,1012,747,0,0
10.12,-1192648.219000,-6195401.864000,944767.001400,-459.509038,47.265779,395.676705,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,4.855793,0.436332,0.000000,29.408159,0.000000,0.000000,4.680454,1,0,1,1,0,0,0,1,0,0,0,1013,747,0,0
10.13,-1192648.219000,-6195401.864000,944767.001400,-459.509038,47.265779,395.676705,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.149875,0.436332,0.000000,29.357405,0.000000,0.000000,4.672376,1,0,1,1,0,0,0,1,0,0,0,1014,747,0,0
10.14,-1192648.219000,-6195401.864000,944767.001400,-459.509038,47.265779,395.676705,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.443449,0.436332,0.000000,29.306695,0.000000,0.000000,4.664305,1,0,1,1,0,0,0,1,0,0,0,1015,747,0,0
10.15,-1192648.219000,-6195401.864000,944767.001400,-459.509038,47.265779,395.676705,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.736516,0.436332,0.000000,29.256030,0.000000,0.000000,4.656242,1,0,1,1,0,0,0,1,0,0,0,1016,747,0,0
10.16,-1192648.219000,-6195401.864000,944767.001400,-459.509038,47.265779,395.676705,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,6.029076,0.436332,0.000000,29.205410,0.000000,0.000000,4.648185,1,0,1,1,0,0,0,1,0,0,0,1017,747,0,0
10.17,-1192648.219000,-6195401.864000,944767.001400,-459.509038,47.265779,395.676705,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.037944,0.436332,0.000000,29.154835,0.000000,0.000000,4.640136,1,0,1,1,0,0,0,1,0,0,0,1018,747,0,0
10.18,-1192648.219000,-6195401.864000,944767.001400,-459.509038,47.265779,395.676705,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.329493,0.436332,0.000000,29.104304,0.000000,0.000000,4.632094,1,0,1,1,0,0,0,1,0,0,0,1019,747,0,0
10.19,-1192648.219000,-6195401.864000,944767.001400,-459.509038,47.265779,395.676705,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.620536,0.436332,0.000000,29.053819,0.000000,0.000000,4.624059,1,0,1,1,0,0,0,1,0,0,0,1020,747,0,0
10.20,-1192648.219000,-6195401.864000,944767.001400,-459.509038,47.265779,395.676705,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.911074,0.436332,0.000000,29.003379,0.000000,0.000000,4.616031,1,0,1,1,0,0,0,1,0,0,0,1021,747,0,0
10.21,-1192648.219000,-6195401.864000,944767.001400,-459.509038,47.265779,395.676705,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,1.201107,0.436332,0.000000,28.952985,0.000000,0.000000,4.608011,1,0,1,1,0,0,0,1,0,0,0,1022,747,0,0
10.22,-1192648.219000,-6195401.864000,944767.001400,-459.509038,47.265779,395.676705,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,1.490637,0.436332,0.000000,28.902637,0.000000,0.000000,4.599998,1,0,1,1,0,0,0,1,0,0,0,1023,747,0,0
10.23,-1192648.219000,-6195401.864000,944767.001400,-459.509038,47.265779,395.676705,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,1.779663,0.436332,0.000000,28.852335,0.000000,0.000000,4.591992,1,0,1,1,0,0,0,1,0,0,0,1024,747,0,0
10.24,-1192648.219000,-6195401.864000,944767.001400,-459.509038,47.265779,395.676705,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,2.068187,0.436332,0.000000,28.802079,0.000000,0.000000,4.583993,1,0,1,1,0,0,0,1,0,0,0,1025,747,0,0
10.25,-1192648.219000,-6195401.864000,944767.001400,-459.509038,47.265779,395.676705,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,2.356207,0.436332,0.000000,28.751869,0.000000,0.000000,4.576002,1,0,1,1,0,0,0,1,0,0,0,1026,747,0,0
10.26,-1192648.219000,-6195401.864000,944767.001400,-459.509038,47.265779,395.676705,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,2.643726,0.436332,0.000000,28.701706,0.000000,0.000000,4.568018,1,0,1,1,0,0,0,1,0,0,0,1027,747,0,0
10.27,-1192648.219000,-6195401.864000,944767.001400,-459.509038,47.265779,395.676705,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,2.930743,0.436332,0.000000,28.651590,0.000000,0.000000,4.560042,1,0,1,1,0,0,0,1,0,0,0,1028,747,0,0
10.28,-1192648.219000,-6195401.864000,944767.001400,-459.509038,47.265779,395.676705,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,3.217259,0.436332,0.000000,28.601521,0.000000,0.000000,4.552073,1,0,1,1,0,0,0,1,0,0,0,1029,747,0,0
10.29,-1192648.219000,-6195401.864000,944767.001400,-459.509038,47.265779,395.676705,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,3.503274,0.436332,0.000000,28.551499,0.000000,0.000000,4.544112,1,0,1,1,0,0,0,1,0,0,0,1030,747,0,0
10.30,-1192649.723000,-6195409.583000,944845.787000,-459.082147,49.482581,392.185066,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,3.788789,0.436332,0.000000,28.501524,0.000000,0.000000,4.536158,1,0,1,1,0,0,0,1,0,0,0,1031,747,0,0
10.31,-1192649.723000,-6195409.583000,944845.787000,-459.082147,49.482581,392.185066,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,4.073804,0.436332,0.000000,28.451597,0.000000,0.000000,4.528212,1,0,1,1,0,0,0,1,0,0,0,1032,747,0,0
10.32,-1192649.723000,-6195409.583000,944845.787000,-459.082147,49.482581,392.185066,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,4.358320,0.436332,0.000000,28.401718,0.000000,0.000000,4.520274,1,0,1,1,0,0,0,1,0,0,0,1033,747,0,0
10.33,-1192649.723000,-6195409.583000,944845.787000,-459.082147,49.482581,392.185066,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,4.642337,0.436332,0.000000,28.351886,0.000000,0.000000,4.512343,1,0,1,1,0,0,0,1,0,0,0,1034,747,0,0
10.34,-1192649.723000,-6195409.583000,944845.787000,-459.082147,49.482581,392.185066,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,4.925856,0.436332,0.000000,28.302103,0.000000,0.000000,4.504420,1,0,1,1,0,0,0,1,0,0,0,1035,747,0,0
10.35,-1192649.723000,-6195409.583000,944845.787000,-459.082147,49.482581,392.185066,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.208877,0.436332,0.000000,28.252368,0.000000,0.000000,4.496504,1,0,1,1,0,0,0,1,0,0,0,1036,747,0,0
10.36,-1192649.723000,-6195409.583000,944845.787000,-459.082147,49.482581,392.185066,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.491400,0.436332,0.000000,28.202682,0.000000,0.000000,4.488596,1,0,1,1,0,0,0,1,0,0,0,1037,747,0,0
10.37,-1192649.723000,-6195409.583000,944845.787000,-459.082147,49.482581,392.185066,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.773427,0.436332,0.000000,28.153044,0.000000,0.000000,4.480696,1,0,1,1,0,0,0,1,0,0,0,1038,747,0,0
10.38,-1192649.723000,-6195409.583000,944845.787000,-459.082147,49.482581,392.185066,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,6.054957,0.436332,0.000000,28.103455,0.000000,0.000000,4.472804,1,0,1,1,0,0,0,1,0,0,0,1039,747,0,0
10.39,-1192649.723000,-6195409.583000,944845.787000,-459.082147,49.482581,392.185066,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.052806,0.436332,0.000000,28.053916,0.000000,0.000000,4.464919,1,0,1,1,0,0,0,1,0,0,0,1040,747,0,0
10.40,-1192650.443000,-6195413.277000,944884.918700,-458.869996,50.584206,390.450273,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.333345,0.436332,0.000000,28.004426,0.000000,0.000000,4.457043,1,0,1,1,0,0,0,1,0,0,0,1041,747,0,0
10.41,-1192650.443000,-6195413.277000,944884.918700,-458.869996,50.584206,390.450273,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.613390,0.436332,0.000000,27.954985,0.000000,0.000000,4.449174,1,0,1,1,0,0,0,1,0,0,0,1042,747,0,0
10.42,-1192650.443000,-6195413.277000,944884.918700,-458.869996,50.584206,390.450273,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.892939,0.436332,0.000000,27.905594,0.000000,0.000000,4.441313,1,0,1,1,0,0,0,1,0,0,0,1043,747,0,0
10.43,-1192650.443000,-6195413.277000,944884.918700,-458.869996,50.584206,390.450273,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,1.171995,0.436332,0.000000,27.856252,0.000000,0.000000,4.433460,1,0,1,1,0,0,0,1,0,0,0,1044,747,0,0
10.44,-1192650.443000,-6195413.277000,944884.918700,-458.869996,50.584206,390.450273,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,1.450558,0.436332,0.000000,27.806961,0.000000,0.000000,4.425615,1,0,1,1,0,0,0,1,0,0,0,1045,747,0,0
10.45,-1192650.443000,-6195413.277000,944884.918700,-458.869996,50.584206,390.450273,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,1.728627,0.436332,0.000000,27.757720,0.000000,0.000000,4.417778,1,0,1,1,0,0,0,1,0,0,0,1046,747,0,0
10.46,-1192650.443000,-6195413.277000,944884.918700,-458.869996,50.584206,390.450273,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,2.006204,0.436332,0.000000,27.708530,0.000000,0.000000,4.409950,1,0,1,1,0,0,0,1,0,0,0,1047,747,0,0
10.47,-1192650.443000,-6195413.277000,944884.918700,-458.869996,50.584206,390.450273,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,2.283289,0.436332,0.000000,27.659390,0.000000,0.000000,4.402129,1,0,1,1,0,0,0,1,0,0,0,1048,747,0,0
10.48,-1192650.443000,-6195413.277000,944884.918700,-458.869996,50.584206,390.450273,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,2.559883,0.436332,0.000000,27.610301,0.000000,0.000000,4.394316,1,0,1,1,0,0,0,1,0,0,0,1049,747,0,0
10.49,-1192650.443000,-6195413.277000,944884.918700,-458.869996,50.584206,390.450273,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,2.835986,0.436332,0.000000,27.561263,0.000000,0.000000,4.386511,1,0,1,1,0,0,0,1,0,0,0,1050,747,0,0
10.50,-1192651.142000,-6195416.860000,944923.877300,-458.658703,51.681336,388.722844,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,3.111599,0.436332,0.000000,27.512276,0.000000,0.000000,4.378715,1,0,1,1,0,0,0,1,0,0,0,1051,747,0,0
10.51,-1192651.142000,-6195416.860000,944923.877300,-458.658703,51.681336,388.722844,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,3.386721,0.436332,0.000000,27.463340,0.000000,0.000000,4.370926,1,0,1,1,0,0,0,1,0,0,0,1052,747,0,0
10.52,-1192651.142000,-6195416.860000,944923.877300,-458.658703,51.681336,388.722844,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,3.661355,0.436332,0.000000,27.414456,0.000000,0.000000,4.363146,1,0,1,1,0,0,0,1,0,0,0,1053,747,0,0
10.53,-1192651.142000,-6195416.860000,944923.877300,-458.658703,51.681336,388.722844,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,3.935499,0.436332,0.000000,27.365624,0.000000,0.000000,4.355374,1,0,1,1,0,0,0,1,0,0,0,1054,747,0,0
10.54,-1192651.142000,-6195416.860000,944923.877300,-458.658703,51.681336,388.722844,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,4.209155,0.436332,0.000000,27.316844,0.000000,0.000000,4.347611,1,0,1,1,0,0,0,1,0,0,0,1055,747,0,0
10.55,-1192651.142000,-6195416.860000,944923.877300,-458.658703,51.681336,388.722844,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,4.482324,0.436332,0.000000,27.268116,0.000000,0.000000,4.339855,1,0,1,1,0,0,0,1,0,0,0,1056,747,0,0
10.56,-1192651.142000,-6195416.860000,944923.877300,-458.658703,51.681336,388.722844,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,4.755005,0.436332,0.000000,27.219440,0.000000,0.000000,4.332108,1,0,1,1,0,0,0,1,0,0,0,1057,747,0,0
10.57,-1192651.142000,-6195416.860000,944923.877300,-458.658703,51.681336,388.722844,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.027199,0.436332,0.000000,27.170817,0.000000,0.000000,4.324370,1,0,1,1,0,0,0,1,0,0,0,1058,747,0,0
10.58,-1192651.142000,-6195416.860000,944923.877300,-458.658703,51.681336,388.722844,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.298907,0.436332,0.000000,27.122247,0.000000,0.000000,4.316640,1,0,1,1,0,0,0,1,0,0,0,1059,747,0,0
10.59,-1192651.142000,-6195416.860000,944923.877300,-458.658703,51.681336,388.722844,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.570129,0.436332,0.000000,27.073729,0.000000,0.000000,4.308918,1,0,1,1,0,0,0,1,0,0,0,1060,747,0,0
10.60,-1192651.819000,-6195420.334000,944962.663600,-458.448266,52.773986,387.002787,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.840867,0.436332,0.000000,27.025264,0.000000,0.000000,4.301204,1,0,1,1,0,0,0,1,0,0,0,1061,747,0,0
10.61,-1192651.819000,-6195420.334000,944962.663600,-458.448266,52.773986,387.002787,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,6.111119,0.436332,0.000000,26.976853,0.000000,0.000000,4.293500,1,0,1,1,0,0,0,1,0,0,0,1062,747,0,0
10.62,-1192651.819000,-6195420.334000,944962.663600,-458.448266,52.773986,387.002787,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.097702,0.436332,0.000000,26.928495,0.000000,0.000000,4.285803,1,0,1,1,0,0,0,1,0,0,0,1063,747,0,0
10.63,-1192651.819000,-6195420.334000,944962.663600,-458.448266,52.773986,387.002787,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.366987,0.436332,0.000000,26.880191,0.000000,0.000000,4.278115,1,0,1,1,0,0,0,1,0,0,0,1064,747,0,0
10.64,-1192651.819000,-6195420.334000,944962.663600,-458.448266,52.773986,387.002787,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.635789,0.436332,0.000000,26.831941,0.000000,0.000000,4.270436,1,0,1,1,0,0,0,1,0,0,0,1065,747,0,0
10.65,-1192651.819000,-6195420.334000,944962.663600,-458.448266,52.773986,387.002787,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.904108,0.436332,0.000000,26.783744,0.000000,0.000000,4.262765,1,0,1,1,0,0,0,1,0,0,0,1066,747,0,0
10.66,-1192651.819000,-6195420.334000,944962.663600,-458.448266,52.773986,387.002787,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,1.171946,0.436332,0.000000,26.735602,0.000000,0.000000,4.255103,1,0,1,1,0,0,0,1,0,0,0,1067,747,0,0
10.67,-1192651.819000,-6195420.334000,944962.663600,-458.448266,52.773986,387.002787,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,1.439301,0.436332,0.000000,26.687514,0.000000,0.000000,4.247450,1,0,1,1,0,0,0,1,0,0,0,1068,747,0,0
10.68,-1192651.819000,-6195420.334000,944962.663600,-458.448266,52.773986,387.002787,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,1.706177,0.436332,0.000000,26.639481,0.000000,0.000000,4.239805,1,0,1,1,0,0,0,1,0,0,0,1069,747,0,0
10.69,-1192651.819000,-6195420.334000,944962.663600,-458.448266,52.773986,387.002787,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,1.972571,0.436332,0.000000,26.591503,0.000000,0.000000,4.232169,1,0,1,1,0,0,0,1,0,0,0,1070,747,0,0
10.70,-1192651.819000,-6195420.334000,944962.663600,-458.448266,52.773986,387.002787,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,2.238486,0.436332,0.000000,26.543579,0.000000,0.000000,4.224542,1,0,1,1,0,0,0,1,0,0,0,1071,747,0,0
10.71,-1192651.819000,-6195420.334000,944962.663600,-458.448266,52.773986,387.002787,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,2.503922,0.436332,0.000000,26.495711,0.000000,0.000000,4.216923,1,0,1,1,0,0,0,1,0,0,0,1072,747,0,0
10.72,-1192651.819000,-6195420.334000,944962.663600,-458.448266,52.773986,387.002787,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,2.768879,0.436332,0.000000,26.447898,0.000000,0.000000,4.209314,1,0,1,1,0,0,0,1,0,0,0,1073,747,0,0
10.73,-1192651.819000,-6195420.334000,944962.663600,-458.448266,52.773986,387.002787,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,3.033358,0.436332,0.000000,26.400140,0.000000,0.000000,4.201713,1,0,1,1,0,0,0,1,0,0,0,1074,747,0,0
10.74,-1192651.819000,-6195420.334000,944962.663600,-458.448266,52.773986,387.002787,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,3.297359,0.436332,0.000000,26.352438,0.000000,0.000000,4.194121,1,0,1,1,0,0,0,1,0,0,0,1075,747,0,0
10.75,-1192651.819000,-6195420.334000,944962.663600,-458.448266,52.773986,387.002787,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,3.560883,0.436332,0.000000,26.304792,0.000000,0.000000,4.186538,1,0,1,1,0,0,0,1,0,0,0,1076,747,0,0
10.76,-1192651.819000,-6195420.334000,944962.663600,-458.448266,52.773986,387.002787,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,3.823931,0.436332,0.000000,26.257202,0.000000,0.000000,4.178963,1,0,1,1,0,0,0,1,0,0,0,1077,747,0,0
10.77,-1192651.819000,-6195420.334000,944962.663600,-458.448266,52.773986,387.002787,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,4.086503,0.436332,0.000000,26.209668,0.000000,0.000000,4.171398,1,0,1,1,0,0,0,1,0,0,0,1078,747,0,0
10.78,-1192651.819000,-6195420.334000,944962.663600,-458.448266,52.773986,387.002787,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,4.348600,0.436332,0.000000,26.162191,0.000000,0.000000,4.163842,1,0,1,1,0,0,0,1,0,0,0,1079,747,0,0
10.79,-1192651.819000,-6195420.334000,944962.663600,-458.448266,52.773986,387.002787,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,4.610221,0.436332,0.000000,26.114770,0.000000,0.000000,4.156295,1,0,1,1,0,0,0,1,0,0,0,1080,747,0,0
10.80,-1192653.112000,-6195426.956000,945039.721800,-458.029945,54.945916,383.584808,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,4.871369,0.436332,0.000000,26.067406,0.000000,0.000000,4.148757,1,0,1,1,0,0,0,1,0,0,0,1081,747,0,0
10.81,-1192653.112000,-6195426.956000,945039.721800,-458.029945,54.945916,383.584808,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.132043,0.436332,0.000000,26.020099,0.000000,0.000000,4.141227,1,0,1,1,0,0,0,1,0,0,0,1082,747,0,0
10.82,-1192653.112000,-6195426.956000,945039.721800,-458.029945,54.945916,383.584808,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.392244,0.436332,0.000000,25.972849,0.000000,0.000000,4.133707,1,0,1,1,0,0,0,1,0,0,0,1083,747,0,0
10.83,-1192653.112000,-6195426.956000,945039.721800,-458.029945,54.945916,383.584808,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.651972,0.436332,0.000000,25.925656,0.000000,0.000000,4.126196,1,0,1,1,0,0,0,1,0,0,0,1084,747,0,0
10.84,-1192653.112000,-6195426.956000,945039.721800,-458.029945,54.945916,383.584808,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.911229,0.436332,0.000000,25.878521,0.000000,0.000000,4.118695,1,0,1,1,0,0,0,1,0,0,0,1085,747,0,0
10.85,-1192653.112000,-6195426.956000,945039.721800,-458.029945,54.945916,383.584808,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,6.170014,0.436332,0.000000,25.831443,0.000000,0.000000,4.111202,1,0,1,1,0,0,0,1,0,0,0,1086,747,0,0
